Album_id,Album,Track,Artist_Track,Number,Goated,Rating,Duration
58WSd6SDPOcbnnJ2tq0Ph8,The Fame Monster,Monster,Lady Gaga,3,0,,249280
58WSd6SDPOcbnnJ2tq0Ph8,The Fame Monster,Speechless,Lady Gaga,4,0,,270813
58WSd6SDPOcbnnJ2tq0Ph8,The Fame Monster,Dance In The Dark,Lady Gaga,5,0,,288960
58WSd6SDPOcbnnJ2tq0Ph8,The Fame Monster,Telephone,Lady Gaga,6,0,,220640
58WSd6SDPOcbnnJ2tq0Ph8,The Fame Monster,So Happy I Could Die,Lady Gaga,7,0,,234866
58WSd6SDPOcbnnJ2tq0Ph8,The Fame Monster,Teeth,Lady Gaga,8,0,,220706
59wyQv8zUfLulyPYefI8vh,Windowlicker,Windowlicker,Aphex Twin,1,1,5.0,365640
59wyQv8zUfLulyPYefI8vh,Windowlicker,Formula,Aphex Twin,2,0,,347080
59wyQv8zUfLulyPYefI8vh,Windowlicker,Nannou,Aphex Twin,3,0,,255773
5aLromUeRYqVHVX55ZfKjm,"Exuma, The Obeah Man","Exuma, The Obeah Man",Exuma,1,0,,377560
5aLromUeRYqVHVX55ZfKjm,"Exuma, The Obeah Man",Dambala,Exuma,2,0,,339066
5aLromUeRYqVHVX55ZfKjm,"Exuma, The Obeah Man","Mama Loi, Papa Loi",Exuma,3,0,,274840
5aLromUeRYqVHVX55ZfKjm,"Exuma, The Obeah Man",Junkanoo,Exuma,4,0,,211800
5aLromUeRYqVHVX55ZfKjm,"Exuma, The Obeah Man",Sceance In The Sixth Fret,Exuma,5,0,,429840
5aLromUeRYqVHVX55ZfKjm,"Exuma, The Obeah Man",You Don't Know What's Going On,Exuma,6,0,,212306
5aLromUeRYqVHVX55ZfKjm,"Exuma, The Obeah Man",The Vision,Exuma,7,0,,478240
5B4PYA7wNN4WdEXdIJu58a,Ten,Once,Pearl Jam,1,0,,231367
5B4PYA7wNN4WdEXdIJu58a,Ten,Even Flow,Pearl Jam,2,0,,292580
5B4PYA7wNN4WdEXdIJu58a,Ten,Alive,Pearl Jam,3,0,,340907
5B4PYA7wNN4WdEXdIJu58a,Ten,Why Go,Pearl Jam,4,0,,200039
5B4PYA7wNN4WdEXdIJu58a,Ten,Black,Pearl Jam,5,0,,342653
5B4PYA7wNN4WdEXdIJu58a,Ten,Jeremy,Pearl Jam,6,0,,318226
5B4PYA7wNN4WdEXdIJu58a,Ten,Oceans,Pearl Jam,7,0,,161893
5B4PYA7wNN4WdEXdIJu58a,Ten,Porch,Pearl Jam,8,0,,210520
5B4PYA7wNN4WdEXdIJu58a,Ten,Garden,Pearl Jam,9,0,,298933
5B4PYA7wNN4WdEXdIJu58a,Ten,Deep,Pearl Jam,10,0,,258186
5B4PYA7wNN4WdEXdIJu58a,Ten,Release,Pearl Jam,11,0,,546018
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Darklands,The Jesus and Mary Chain,1,0,,329978
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Deep One Perfect Morning,The Jesus and Mary Chain,2,0,,164284
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Happy When It Rains,The Jesus and Mary Chain,3,0,,217312
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Down on Me,The Jesus and Mary Chain,4,0,,156551
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Nine Million Rainy Days,The Jesus and Mary Chain,5,0,,270785
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),April Skies,The Jesus and Mary Chain,6,0,,239621
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Fall,The Jesus and Mary Chain,7,0,,150752
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Cherry Came Too,The Jesus and Mary Chain,8,0,,185756
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),On the Wall,The Jesus and Mary Chain,9,0,,305136
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),About You,The Jesus and Mary Chain,10,0,,154566
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Some Candy Talking,The Jesus and Mary Chain,11,0,,198400
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Taste of Candy - Acoustic Version,The Jesus and Mary Chain,12,0,,120502
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Psychocandy,The Jesus and Mary Chain,13,0,,174027
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Hit,The Jesus and Mary Chain,14,0,,208718
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Kill Surf City,The Jesus and Mary Chain,15,0,,192026
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Bo Diddley Is Jesus,The Jesus and Mary Chain,16,0,,197355
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Who Do You Love,The Jesus and Mary Chain,17,0,,244845
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Everything's Alright When You're Down,The Jesus and Mary Chain,18,0,,159268
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Shake,The Jesus and Mary Chain,19,0,,120946
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Happy When It Rains - Demo,The Jesus and Mary Chain,20,0,,226455
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Happy Place,The Jesus and Mary Chain,21,0,,143830
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),F. Hole,The Jesus and Mary Chain,22,0,,66795
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Rider,The Jesus and Mary Chain,23,0,,66795
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),On the Wall - Portastudio Demo,The Jesus and Mary Chain,24,0,,221518
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Surfin' USA - April Outtake,The Jesus and Mary Chain,25,0,,178233
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Here It Comes Again,The Jesus and Mary Chain,26,0,,151666
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Walk and Crawl - Single Version,The Jesus and Mary Chain,27,0,,144106
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Some Candy Talking - NME Version,The Jesus and Mary Chain,28,0,,189884
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Mushroom,The Jesus and Mary Chain,29,0,,198687
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),The Hardest Walk - From the Some Kind of Wonderful Soundtrack,The Jesus and Mary Chain,30,0,,192208
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Don't Ever Change,The Jesus and Mary Chain,31,0,,213213
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Swing,The Jesus and Mary Chain,32,0,,146146
5cFb5EJLTQ7u6YuGE922tu,Darklands (Expanded Version),Darklands - With Strings,The Jesus and Mary Chain,33,0,,326844
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Intro,Compton's Most Wanted,1,0,,20293
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Hit the Floor,Compton's Most Wanted,2,0,,109040
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Hood Took Me Under,Compton's Most Wanted,3,0,,219266
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Jack Mode,Compton's Most Wanted,4,0,,196026
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Compton 4 Life,Compton's Most Wanted,5,0,,197866
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,8 Iz Enough,Compton's Most Wanted,6,0,,168333
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Duck Sick II,Compton's Most Wanted,7,0,,223400
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Dead Men Tell No Lies,Compton's Most Wanted,8,0,,220866
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,N 2 Deep,Compton's Most Wanted,9,0,,231000
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Who's Xxxxing Who?,Compton's Most Wanted,10,0,,107040
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,This Is a Gang,Compton's Most Wanted,11,0,,216493
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Hoodrat,Compton's Most Wanted,12,0,,235666
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Niggaz Strugglin,Compton's Most Wanted,13,0,,211466
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,I Gots Ta Get Over,Compton's Most Wanted,14,0,,215866
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,U's a Bitch,Compton's Most Wanted,15,0,,222706
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Another Victim,Compton's Most Wanted,16,0,,231066
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Def Wish II,Compton's Most Wanted,17,0,,211826
5CfgVk92KTwjlfB66jAEvS,Music To Driveby,Music to Driveby,Compton's Most Wanted,18,0,,210600
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Gobbledigook,Sigur Rós,1,0,,186693
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Inní mér syngur vitleysingur,Sigur Rós,2,0,,246413
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Góðan daginn,Sigur Rós,3,0,,315320
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Við spilum endalaust,Sigur Rós,4,0,,215786
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Festival,Sigur Rós,5,0,,565270
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Með suð í eyrum,Sigur Rós,6,0,,294743
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Ára bátur,Sigur Rós,7,0,,536906
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Illgresi,Sigur Rós,8,0,,253346
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Fljótavík,Sigur Rós,9,0,,229413
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,Straumnes,Sigur Rós,10,0,,121186
5CtxgcqieOcYKyQjGKI0nY,Með suð í eyrum við spilum endalaust,All alright,Sigur Rós,11,0,,377566
5Dbax7G8SWrP9xyzkOvy2F,The Wall,In the Flesh?,Pink Floyd,1,0,,198221
5Dbax7G8SWrP9xyzkOvy2F,The Wall,The Thin Ice,Pink Floyd,2,0,,146321
5Dbax7G8SWrP9xyzkOvy2F,The Wall,"Another Brick in the Wall, Pt. 1",Pink Floyd,3,0,,192145
5Dbax7G8SWrP9xyzkOvy2F,The Wall,The Happiest Days of Our Lives,Pink Floyd,4,0,,110826
5Dbax7G8SWrP9xyzkOvy2F,The Wall,"Another Brick in the Wall, Pt. 2",Pink Floyd,5,0,,238746
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Mother,Pink Floyd,6,0,,334893
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Goodbye Blue Sky,Pink Floyd,7,0,,167239
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Empty Spaces,Pink Floyd,8,0,,127830
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Young Lust,Pink Floyd,9,0,,209956
5Dbax7G8SWrP9xyzkOvy2F,The Wall,One of My Turns,Pink Floyd,10,0,,216800
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Don't Leave Me Now,Pink Floyd,11,0,,255934
5Dbax7G8SWrP9xyzkOvy2F,The Wall,"Another Brick in the Wall, Pt. 3",Pink Floyd,12,0,,74411
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Goodbye Cruel World,Pink Floyd,13,0,,73429
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Hey You,Pink Floyd,14,0,,278440
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Is There Anybody Out There?,Pink Floyd,15,0,,161595
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Nobody Home,Pink Floyd,16,0,,203360
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Vera,Pink Floyd,17,0,,93356
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Bring the Boys Back Home,Pink Floyd,18,0,,87207
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Comfortably Numb,Pink Floyd,19,0,,382296
5Dbax7G8SWrP9xyzkOvy2F,The Wall,The Show Must Go On,Pink Floyd,20,0,,96560
5Dbax7G8SWrP9xyzkOvy2F,The Wall,In the Flesh,Pink Floyd,21,0,,255546
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Run Like Hell,Pink Floyd,22,0,,263573
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Waiting for the Worms,Pink Floyd,23,0,,237097
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Stop,Pink Floyd,24,0,,30622
5Dbax7G8SWrP9xyzkOvy2F,The Wall,The Trial,Pink Floyd,25,0,,318846
5Dbax7G8SWrP9xyzkOvy2F,The Wall,Outside the Wall,Pink Floyd,26,0,,104113
5DDPFOJVHhc93OlqirbAtm,ANIMA,Traffic,Thom Yorke,1,0,,317986
5DDPFOJVHhc93OlqirbAtm,ANIMA,Last I Heard (...He Was Circling the Drain),Thom Yorke,2,0,,306760
5DDPFOJVHhc93OlqirbAtm,ANIMA,Twist,Thom Yorke,3,0,,423173
5DDPFOJVHhc93OlqirbAtm,ANIMA,Dawn Chorus,Thom Yorke,4,0,,323080
5DDPFOJVHhc93OlqirbAtm,ANIMA,I Am a Very Rude Person,Thom Yorke,5,0,,224760
5DDPFOJVHhc93OlqirbAtm,ANIMA,Not the News,Thom Yorke,6,0,,237040
5DDPFOJVHhc93OlqirbAtm,ANIMA,The Axe,Thom Yorke,7,0,,419413
5DDPFOJVHhc93OlqirbAtm,ANIMA,Impossible Knots,Thom Yorke,8,0,,259920
5DDPFOJVHhc93OlqirbAtm,ANIMA,Runwayaway,Thom Yorke,9,0,,356767
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,Disorder - 2019 Digital Master,Joy Division,1,0,,212360
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,Day of the Lords - 2019 Digital Master,Joy Division,2,0,,289786
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,Candidate - 2019 Digital Master,Joy Division,3,0,,185413
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,Insight - 2019 Digital Master,Joy Division,4,0,,268626
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,New Dawn Fades - 2019 Digital Master,Joy Division,5,0,,288666
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,She's Lost Control - 2019 Digital Master,Joy Division,6,0,,237053
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,Shadowplay - 2019 Remaster,Joy Division,7,0,,235653
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,Wilderness - 2019 Remaster,Joy Division,8,0,,158920
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,Interzone - 2019 Digital Master,Joy Division,9,0,,136106
5Dgqy4bBg09Rdw7CQM545s,Unknown Pleasures,I Remember Nothing - 2019 Digital Master,Joy Division,10,0,,355146
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Paralyzed,The Cardigans,1,0,,297354
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Erase / Rewind,The Cardigans,2,0,,218504
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Explode,The Cardigans,3,0,,245069
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Starter,The Cardigans,4,0,,233957
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Hanging Around,The Cardigans,5,0,,224305
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Higher,The Cardigans,6,0,,272500
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Marvel Hill,The Cardigans,7,0,,255627
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),My Favourite Game,The Cardigans,8,0,,220467
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Do You Believe,The Cardigans,9,0,,202557
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Junk Of The Hearts,The Cardigans,10,0,,248265
5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),Nil,The Cardigans,11,0,,138824
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,The Headmaster Ritual - 2011 Remaster,The Smiths,1,0,5.0,295440
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,Rusholme Ruffians - 2011 Remaster,The Smiths,2,0,4.0,260133
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,I Want the One I Can't Have - 2011 Remaster,The Smiths,3,0,5.0,193800
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,What She Said - 2011 Remaster,The Smiths,4,0,4.5,162573
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,That Joke Isn't Funny Anymore,The Smiths,5,0,4.5,297586
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,Nowhere Fast - 2011 Remaster,The Smiths,6,0,4.0,157266
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,Well I Wonder - 2011 Remaster,The Smiths,7,0,4.0,239426
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,Barbarism Begins at Home - 2011 Remaster,The Smiths,8,0,3.5,413426
5DM1qCdgGt2zbknnsVn1Ca,Meat Is Murder,Meat Is Murder - 2011 Remaster,The Smiths,9,0,2.5,373546
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,La femme d'argent,Air,1,0,,426614
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,Sexy Boy,Air,2,0,,298466
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,All I Need (feat. Beth Hirsch),Air,3,0,,268306
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,Kelly Watch the Stars,Air,4,0,,226293
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,Talisman,Air,5,0,,256706
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,Remember,Air,6,0,,154293
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,You Make It Easy,Air,7,0,,241533
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,"Ce matin-là - From ""L'uomo in più""",Air,8,0,,219040
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,New Star in the Sky,Air,9,0,,340600
5dmYtZVJ1bG9RyrZBRrkOA,Moon Safari,Le voyage de Pénélope,Air,10,0,,190866
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Main Title,Inon Zur,1,0,,124969
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,"New World, New Order",Inon Zur,2,0,,94824
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Lockstep,Inon Zur,3,0,,97671
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Price of Honor,Inon Zur,4,0,,100388
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Fortress,Inon Zur,5,0,,103366
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Unwelcome Guest,Inon Zur,6,0,,218435
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Ambush,Inon Zur,7,0,,210024
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Never Surrender,Inon Zur,8,0,,123637
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Metal on Metal,Inon Zur,9,0,,208222
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Behemoth,Inon Zur,10,0,,163657
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,"Think Fast, Shoot Faster",Inon Zur,11,0,,180871
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Chance to Hit,Inon Zur,12,0,,180035
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Forgotten,Inon Zur,13,0,,214831
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Clues in the Darkness,Inon Zur,14,0,,205217
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,No Way out but Through,Inon Zur,15,0,,218435
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Out of Service,Inon Zur,16,0,,216032
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,The Ferals,Inon Zur,17,0,,196832
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Gotta Start Somewhere,Inon Zur,18,0,,123637
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,"Old Lands, New Frontiers",Inon Zur,19,0,,208222
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Pieces of the Past,Inon Zur,20,0,,205217
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,City of Ruin,Inon Zur,21,0,,244819
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Wandering the Wastes,Inon Zur,22,0,,206419
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Ashes and Sand,Inon Zur,23,0,,168568
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,What Remains,Inon Zur,24,0,,212035
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Place of Refuge,Inon Zur,25,0,,157231
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,The Smallest Hope,Inon Zur,26,0,,164414
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,The Caravans,Inon Zur,27,0,,211513
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,Megaton,Inon Zur,28,0,,209214
5eikNDtOsRBp4npSO9nFOJ,Fallout 3: Original Game Soundtrack,A Stranger in Town,Inon Zur,29,0,,198687
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),The Sensual World - 2018 Remaster,Kate Bush,1,0,,237093
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),Love And Anger - 2018 Remaster,Kate Bush,2,0,,282173
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),The Fog - 2018 Remaster,Kate Bush,3,0,,306866
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),Reaching Out - 2018 Remaster,Kate Bush,4,0,,192520
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),Heads We're Dancing - 2018 Remaster,Kate Bush,5,0,,320573
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),Deeper Understanding - 2018 Remaster,Kate Bush,6,0,,285960
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),Between A Man And A Woman - 2018 Remaster,Kate Bush,7,0,,210160
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),Never Be Mine - 2018 Remaster,Kate Bush,8,0,,224760
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),Rocket's Tail - 2018 Remaster,Kate Bush,9,0,,247213
5EyDvOit9McsAc9ao1QROt,The Sensual World (2018 Remaster),This Woman's Work - 2018 Remaster,Kate Bush,10,0,,216306
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,Mansard Roof,Vampire Weekend,1,0,,127666
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,Oxford Comma,Vampire Weekend,2,0,,195733
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,A-Punk,Vampire Weekend,3,0,,137760
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,Cape Cod Kwassa Kwassa,Vampire Weekend,4,0,,214706
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,M79,Vampire Weekend,5,0,,255760
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,Campus,Vampire Weekend,6,0,,176466
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,Bryn,Vampire Weekend,7,0,,133173
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,One (Blake's Got A New Face),Vampire Weekend,8,0,,193000
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,I Stand Corrected,Vampire Weekend,9,0,,159760
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,Walcott,Vampire Weekend,10,0,,221600
5fedTyx7AnXeyxLL0giq6x,Vampire Weekend,The Kids Don't Stand a Chance,Vampire Weekend,11,0,,243000
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Sombras - En Vivo,Zoé,1,0,,252261
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Soñé - En Vivo,Zoé,2,0,,226626
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Últimos Días - En Vivo,Zoé,3,0,,231874
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),No Me Destruyas - En Vivo,Zoé,4,0,,224520
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Labios Rotos - En Vivo Desde México / 2010,Zoé,5,0,,243040
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Dead - En Vivo,Zoé,6,0,,237840
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Veneno - En Vivo,Zoé,7,0,,254133
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Paula - En Vivo,Zoé,8,0,,252480
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Infinito - En Vivo,Zoé,9,0,,266733
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Vía Láctea - En Vivo,Zoé,10,0,,222540
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Poli / Love - En Vivo,Zoé,11,0,,254866
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Luna - En Vivo,Zoé,12,0,,280400
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Nada - En Vivo,Zoé,13,0,,284560
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Nunca - En Vivo,Zoé,14,0,,321466
5fl6q7SKOuaO2tHXeTaZeV,MTV Unplugged Música De Fondo (Reissue/Live),Bésame Mucho - Live,Zoé,15,0,,337546
5fMlysqhFE0itGn4KezMBW,Donuts,Donuts (Outro),J Dilla,1,0,,12666
5fMlysqhFE0itGn4KezMBW,Donuts,Workinonit,J Dilla,2,0,,177120
5fMlysqhFE0itGn4KezMBW,Donuts,Waves,J Dilla,3,0,,98506
5fMlysqhFE0itGn4KezMBW,Donuts,Light It,J Dilla,4,0,,35640
5fMlysqhFE0itGn4KezMBW,Donuts,The New,J Dilla,5,0,,49893
5fMlysqhFE0itGn4KezMBW,Donuts,Stop,J Dilla,6,0,,99026
5fMlysqhFE0itGn4KezMBW,Donuts,People,J Dilla,7,0,,83986
